date,institut,subject,link
2021-05-17,IPSOS,Régionales 2021 en Centre-Val de Loire : la liste RN d'Aleksandar Nikolic en bonne posture malgré le bilan positif de la majorité régionale de François Bonneau,https://www.ipsos.com/fr-fr/regionales-2021-en-centre-val-de-loire-la-liste-rn-daleksandar-nikolic-en-bonne-posture-malgre-le
2021-05-17,IFOP,Le regard des Français sur différentes mesures à un an de l’élection présidentielle,https://www.ifop.com/article/le-regard-des-francais-sur-differentes-mesures-a-un-an-de-lelection-presidentielle
2021-05-17,IFOP,Le regard des Français sur la situation sanitaire et le déconfinement,https://www.ifop.com/article/le-regard-des-francais-sur-la-situation-sanitaire-et-le-deconfinement
2021-05-17,IFOP,Le regard des Français sur la signature de tribunes par des militaires français,https://www.ifop.com/article/le-regard-des-francais-sur-la-signature-de-tribunes-par-des-militaires-francais
2021-05-17,IFOP,Baromètre de la Fraternité – Edition 2021,https://www.ifop.com/article/barometre-de-la-fraternite-edition-2021
2021-05-17,IFOP,Le souhait de candidature d’Emmanuel Macron à la prochaine présidentielle,https://www.ifop.com/article/le-souhait-de-candidature-demmanuel-macron-a-la-prochaine-presidentielle
2021-05-17,IFOP,Les professionnels et la route : quelle connaissance du risque routier – Vague 6,https://www.ifop.com/article/les-professionnels-et-la-route-quelle-connaissance-du-risque-routier-vague-6
2021-05-16,ODOXA,Handisport : les Français souhaitent son développement,https://www.odoxa.fr/sondage/handisport-les-francais-souhaitent-son-developpement/
2021-05-15,IPSOS,Régionales 2021 : quelles alliances au second tour ?,https://www.ipsos.com/fr-fr/regionales-2021/regionales-2021-quelles-alliances-au-second-tour
2021-05-13,ODOXA,Sécurité : 61% des Français estiment que la France n’utilise pas assez le digital,https://www.odoxa.fr/sondage/securite-61-des-francais-estiment-que-la-france-nutilise-pas-assez-le-digital/
2021-05-13,ODOXA,Enfin ! Les Français sont HEU-REUX du déconfinement prochain et ont hâte de se ruer aux terrasses des cafés et des restaurants,https://www.odoxa.fr/sondage/enfin-les-francais-sont-heu-reux-du-deconfinement-prochain-et-ont-hate-de-se-ruer-aux-terrasses-des-cafes-et-des-restaurants/
2021-05-12,ELABE,Les Français et la sécurité,https://elabe.fr/francais-securite-2/
2021-05-12,BVA,Le regard surpris et étonné des Français sur les réalités de l’agriculture de leur pays,https://www.bva-xsight.com/sondages/regard-surpris-etonne-francais-realites-de-lagriculture-de-pays/
2021-05-12,IFOP,Le climat politique en Provence-Alpes-Côte d’Azur pour les élections régionales de juin 2021,https://www.ifop.com/article/le-climat-electoral-en-provence-alpes-cote-dazur-pour-les-elections-regionales-de-juin-2021
2021-05-12,IFOP,Les Français et la réouverture des terrasses,https://www.ifop.com/article/attentes-et-images-associees-a-la-reouverture-des-terrasses
2021-05-12,IFOP,Le tableau de bord des personnalités mai 2021,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-mai-2021
2021-05-11,IPSOS,Régionales 2021 en Provence-Alpes Côte d'Azur : la liste RN conduite par Thierry Mariani se profile en tête du scrutin,https://www.ipsos.com/fr-fr/regionales-2021-en-provence-alpes-cote-dazur-la-liste-rn-conduite-par-thierry-mariani-se-profile-en
2021-05-10,IPSOS,"18-25 ans : après un an de crise sanitaire, économique et sociale, comment vont-ils, comment vivent-ils, comment se projettent-ils ?",https://www.ipsos.com/fr-fr/18-25-ans-apres-un-de-crise-sanitaire-economique-et-sociale-comment-vont-ils-comment-vivent-ils
2021-05-10,HARRIS INTERACTIVE,Baromètre de confiance dans les institutions – AVRIL 2021, https://harris-interactive.fr/opinion_polls/barometre-de-confiance-dans-les-institutions-avril-2021/
2021-05-10,IFOP,Les Français vont-ils partir en vacances cet été ?,https://www.ifop.com/article/les-francais-vont-ils-partir-en-vacances-cet-ete
2021-05-10,BVA,Enquête sur les Français et les placements financiers,https://www.bva-xsight.com/sondages/enquete-francais-placements-financiers/
2021-05-10,IFOP,Le regard des Français sur François Mitterrand quarante ans après le 10 mai 1981,https://www.ifop.com/article/le-regard-des-francais-sur-francois-mitterrand-quarante-ans-apres-le-10-mai-1981
2021-05-10,IPSOS,Les vacances 2021 des Français,https://www.ipsos.com/fr-fr/les-vacances-2021-des-francais
2021-05-08,ODOXA,"Elimination du PSG : un déficit de qualités collectives, des réticences à prolonger Neymar",https://www.odoxa.fr/sondage/elimination-psg-deficit-de-qualites-collectives-reticences-a-prolonger-neymar/
2021-05-07,ODOXA,"Régionales 2021 : à deux mois du scrutin en Bretagne, une élection qui s’annonce très indécise",https://www.odoxa.fr/sondage/a-deux-mois-scrutin-bretagne-election-sannonce-tres-indecise/
2021-05-07,IFOP,Balises d’opinion #138 – Les traits d’images associés à Emmanuel Macron à un an de l’élection présidentielle,https://www.ifop.com/article/balises-dopinion-138-les-traits-dimages-associes-a-emmanuel-macron-a-un-an-de-lelection-presidentielle
2021-05-06,ELABE,Les Français et les perspectives économiques,https://elabe.fr/perspectives-eco2/
2021-05-06,ELABE,L’Observatoire politique – Mai 2021,https://elabe.fr/barometre-politique-mai2021/
2021-05-06,HARRIS INTERACTIVE,Caractéristiques attendues chez le prochain Président de la République, https://harris-interactive.fr/opinion_polls/caracteristiques-attendues-chez-le-prochain-president-de-la-republique/
2021-05-06,ODOXA,Crise sanitaire : sévère bilan pour le gouvernement mais plébiscite pour les entreprises,https://www.odoxa.fr/sondage/crise-sanitaire-severe-bilan-gouvernement-plebiscite-entreprises/
2021-05-06,HARRIS INTERACTIVE,Les Français et la réouverture des terrasses, https://harris-interactive.fr/opinion_polls/les-francais-et-la-reouverture-des-terrasses/
2021-05-06,IPSOS,Baromètre annuel Apprentis d'Auteuil : les Français inquiets pour l’avenir des jeunes,https://www.ipsos.com/fr-fr/barometre-annuel-apprentis-dauteuil-les-francais-inquiets-pour-lavenir-des-jeunes
2021-05-06,IPSOS,"Régionales 2021 en Nouvelle-Aquitaine : la liste PS, PCF et PRG d'Alain Rousset au coude-à-coude avec la liste RN d'Edwige Diaz",https://www.ipsos.com/fr-fr/regionales-2021-en-nouvelle-aquitaine-la-liste-ps-pcf-et-prg-dalain-rousset-au-coude-coude-avec-la
2021-05-06,ODOXA,Les Français pensent qu’Emmanuel Macron profite des régionales pour diviser la droite,https://www.odoxa.fr/sondage/francais-pensent-quemmanuel-macron-profite-regionales-essayer-de-diviser-droite/
2021-05-06,IFOP,"Les cadres face au télétravail, un an après",https://www.ifop.com/article/les-cadres-face-au-teletravail-un-an-apres
2021-05-06,IFOP,Les Français et les relations intergénérationnelles,https://www.ifop.com/article/les-francais-et-les-relations-intergenerationnelles
2021-05-06,IFOP,Les attentes des séniors dans la perspective de la prochaine élection présidentielle,https://www.ifop.com/article/les-attentes-des-seniors-dans-la-perspective-de-la-prochaine-election-presidentielle
2021-05-06,IFOP,Le regard des Français sur l’accord électoral entre R.Muselier et LREM,https://www.ifop.com/article/le-regard-des-francais-sur-laccord-electoral-entre-r-muselier-et-lrem
2021-05-05,IPSOS,Régionales 2021 en Hauts-de-France : Xavier Bertrand profite du bilan positif de son mandat,https://www.ipsos.com/fr-fr/regionales-2021-en-hauts-de-france-xavier-bertrand-profite-du-bilan-positif-de-son-mandat
2021-05-05,ELABE,Les Français et l’épidémie de Covid-19 – Vague 39,https://elabe.fr/epidemie-covid19-vague39/
2021-05-05,ODOXA,Des Français encore peu sensibles à leur empreinte numérique mais prêts à faire des efforts !,https://www.odoxa.fr/sondage/francais-sensibles-a-empreinte-numerique-prets-a-faire-efforts/
2021-05-05,HARRIS INTERACTIVE,Questions d’actualité dans le cadre de la niche parlementaire 2021, https://harris-interactive.fr/opinion_polls/questions-dactualite-dans-le-cadre-de-la-niche-parlementaire-2021/
2021-05-05,IFOP,Les Français et les inégalités territoriales,https://www.ifop.com/article/les-francais-et-les-inegalites-territoriales
2021-05-05,IFOP,Étude sur les troubles du sommeil et le rapport des français à leur lit,https://www.ifop.com/article/etude-sur-les-troubles-du-sommeil-et-le-rapport-des-francais-a-leur-lit
2021-05-04,IPSOS,Régionales 2021 en Auvergne-Rhône-Alpes : Laurent Wauquiez en position de favori,https://www.ipsos.com/fr-fr/regionales-2021-en-auvergne-rhone-alpes-laurent-wauquiez-en-position-de-favori
2021-05-04,ODOXA,La sécurité comptera dans le vote de 78% des Français,https://www.odoxa.fr/sondage/9306-2/
2021-05-03,IFOP,Les Français et l’examen de la loi bioéthique au Parlement,https://www.ifop.com/article/les-francais-et-lexamen-de-la-loi-bioethique-au-parlement
2021-05-03,IFOP,Balises d’opinion #137 L’image de la France à un an de l’élection présidentielle,https://www.ifop.com/article/balises-dopinion-137-limage-de-la-france-a-un-an-de-lelection-presidentielle
2021-05-03,IFOP,Le tableau de bord politique mai 2021,https://www.ifop.com/article/le-tableau-de-bord-politique-mai-2021
2021-05-03,IPSOS,What Worries the World ? - La pandémie reste la principale préoccupation,https://www.ipsos.com/fr-fr/regionales-2021/what-worries-world-la-pandemie-reste-la-principale-preoccupation
2021-05-03,IPSOS,Régionales 2021 en Île-de-France : la liste conduite par Valérie Pécresse toujours en tête des intentions de vote,https://www.ipsos.com/fr-fr/regionales-2021-en-ile-de-france-la-liste-conduite-par-valerie-pecresse-toujours-en-tete-des
2021-05-01,OPINION WAY,Audible – Les Français et l’écoute des contenus audio – Mai 2021 - Mai 2021,https://www.opinion-way.com/fr/publications/audible-les-francais-et-lecoute-des-contenus-audio-mai-2021-2021-18038/
2021-05-01,OPINION WAY,Les besoins des entreprises françaises - Mai 2021,https://www.opinion-way.com/fr/publications/les-besoins-des-entreprises-francaises-2021-15628/
2021-05-01,OPINION WAY,Baromètre de la confiance en politique – vague12b - Mai 2021,https://www.opinion-way.com/fr/publications/barometre-de-la-confiance-en-politique-vague12b-2021-15630/
2021-05-01,OPINION WAY,Les Français et le budget mariage - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-le-budget-mariage-2021-15624/
2021-05-01,OPINION WAY,Résultats – RégioTrack – Vague 5 - Mai 2021,https://www.opinion-way.com/fr/publications/resultats-regiotrack-vague-5-2021-15640/
2021-05-01,OPINION WAY,La Grande Consultation des Entrepreneurs – Vague 59 - Mai 2021,https://www.opinion-way.com/fr/publications/la-grande-consultation-des-entrepreneurs-vague-59-2021-15634/
2021-05-01,OPINION WAY,Les Français et l’inclusion - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-linclusion-2021-15626/
2021-05-01,OPINION WAY,Baromètre des pratiques culturelles en situation de confinement - Mai 2021,https://www.opinion-way.com/fr/publications/barometre-des-pratiques-culturelles-en-situation-de-confinement-2021-15622/
2021-05-01,OPINION WAY,Les Français et leur rapport à l’université - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-leur-rapport-a-luniversite-2021-15638/
2021-05-01,OPINION WAY,Office Hollandais des Fleurs – Les Joie des fleurs – Mai 2021 - Mai 2021,https://www.opinion-way.com/fr/publications/office-hollandais-des-fleurs-les-joie-des-fleurs-mai-2021-2021-18040/
2021-05-01,OPINION WAY,Les intentions de vote pour l’élection régionale dans les Hauts-de-France – Vague 1 - Mai 2021,https://www.opinion-way.com/fr/publications/les-intentions-de-vote-pour-lelection-regionale-dans-les-hauts-de-france-vague-1-2021-15636/
2021-05-01,OPINION WAY,Les Français et les difficultés financières - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-les-difficultes-financieres-2021-15620/
2021-05-01,OPINION WAY,Les Français·es et la précarité menstruelle – 1ère Edition - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais%c2%b7es-et-la-precarite-menstruelle-1ere-edition-2021-15632/
2021-05-01,OPINION WAY,Les Français et l’électricité verte - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-lelectricite-verte-2021-15616/
2021-05-01,OPINION WAY,Baromètre de la confiance des PME-ETI – Vague 106 - Mai 2021,https://www.opinion-way.com/fr/publications/barometre-de-la-confiance-des-pme-eti-vague-106-2021-15612/
2021-05-01,OPINION WAY,Les Français et le gaspillage alimentaire - Mai 2021,https://www.opinion-way.com/fr/publications/les-francais-et-le-gaspillage-alimentaire-2021-15614/
2021-05-01,OPINION WAY,"Observatoire UNA, Aesio, Macif, Chorum – Mai 2021 - Mai 2021",https://www.opinion-way.com/fr/publications/observatoire-una-aesio-macif-chorum-mai-2021-2021-18036/
2021-05-01,OPINION WAY,Sondage OpinionWay - Mai 2021,https://www.opinion-way.com/fr/publications/sondage-opinionway-2021-15610/
2021-05-01,OPINION WAY,Etude auprès des adhérents UNA – Vague 3 - Mai 2021,https://www.opinion-way.com/fr/publications/etude-aupres-des-adherents-una-vague-3-2021-15608/
2021-05-01,OPINION WAY,Les dirigeants et l’accompagnement des entreprises en difficulté - Mai 2021,https://www.opinion-way.com/fr/publications/les-dirigeants-et-laccompagnement-des-entreprises-en-difficulte-2021-15606/
2021-05-01,OPINION WAY,EcoScope - Mai 2021,https://www.opinion-way.com/fr/publications/ecoscope-12-2021-15618/
2021-04-30,BVA,Régionales 2021 : Etat des lieux et intentions de vote dans les Hauts-de-France - Avril 2021,https://www.bva-xsight.com/sondages/regionales-2021-etat-lieux-intentions-de-vote-hauts-de-france/
2021-04-30,ODOXA,Leçons de la crise sanitaire : les Français veulent continuer à disposer librement de leur temps,https://www.odoxa.fr/sondage/lecons-de-crise-sanitaire-francais-veulent-continuer-a-disposer-librement-de-temps/
2021-04-30,ODOXA,L1 : Le PSG de moins en moins favori pour le titre,https://www.odoxa.fr/sondage/l1-psg-de-favori-titre/
2021-04-29,IFOP,Les attentes santé des salariés en entreprise,https://www.ifop.com/article/les-attentes-sante-des-salaries-en-entreprise
2021-04-29,IFOP,L’indicateur de participation à un an de l’élection présidentielle de 2022,https://www.ifop.com/article/lindicateur-de-participation-a-un-an-de-lelection-presidentielle-de-2022
2021-04-29,BVA,Quel impact de la crise sur les commerçants présents en centre commercial ?,https://www.bva-xsight.com/sondages/impact-de-crise-commercants-presents-centre-commercial/
2021-04-29,HARRIS INTERACTIVE,Réaction des Français aux possibles annonces du président sur le déconfinement, https://harris-interactive.fr/opinion_polls/reaction-des-francais-aux-possibles-annonces-du-president-sur-le-deconfinement/
2021-04-29,ODOXA,"Les Français, en colère, demandent une nouvelle loi  et soutiennent un durcissement des mesures permettant de lutter contre le terrorisme",https://www.odoxa.fr/sondage/francais-colere-demandent-nouvelle-loi-soutiennent-durcissement-mesures-permettant-de-lutter-contre-terrorisme/
2021-04-29,HARRIS INTERACTIVE,Réactions des Français à la tribune des militaires dans Valeurs Actuelles, https://harris-interactive.fr/opinion_polls/reactions-des-francais-a-la-tribune-des-militaires-dans-valeurs-actuelles-29/
2021-04-29,HARRIS INTERACTIVE,Les zOOms de l’Observatoire Cetelem / Une nouvelle idée du tourisme ?, https://harris-interactive.fr/opinion_polls/les-zooms-2021-une-nouvelle-idee-du-tourisme/
2021-04-28,ELABE,Les Français et les stratégies de déconfinement et de vaccination,https://elabe.fr/strategies-deconfinement-vaccination/
